date,mkt_rf,smb,hml,rf
2019-07-30,-0.00170000,0.01370000,0.00880000,0.00010000
2019-07-31,-0.01100000,0.00120000,0.00620000,0.00010000
2019-08-01,-0.01040000,-0.00420000,-0.01900000,0.00010000
2019-08-02,-0.00870000,-0.00320000,0.00070000,0.00010000
2019-08-05,-0.03070000,-0.00010000,0.00010000,0.00010000
2019-08-06,0.01290000,-0.00410000,-0.00590000,0.00010000
2019-08-07,0.00070000,0.00080000,-0.00900000,0.00010000
2019-08-08,0.01970000,0.00030000,-0.00250000,0.00010000
2019-08-09,-0.00780000,-0.00430000,-0.00220000,0.00010000
2019-08-12,-0.01310000,0.00290000,-0.00260000,0.00010000
2019-08-13,0.01470000,-0.00170000,-0.00530000,0.00010000
2019-08-14,-0.02950000,0.00220000,-0.00510000,0.00010000
2019-08-15,0.00170000,-0.00610000,-0.00520000,0.00010000
2019-08-16,0.01550000,0.00530000,0.00600000,0.00010000
2019-08-19,0.01140000,0.00020000,0.00210000,0.00010000
2019-08-20,-0.00750000,0.00300000,-0.00490000,0.00010000
2019-08-21,0.00850000,0.00050000,-0.00300000,0.00010000
2019-08-22,-0.00100000,-0.00530000,0.00490000,0.00010000
2019-08-23,-0.02660000,-0.00560000,-0.00180000,0.00010000
2019-08-26,0.01080000,-0.00020000,-0.00180000,0.00010000
2019-08-27,-0.00460000,-0.00880000,-0.00660000,0.00010000
2019-08-28,0.00680000,0.00470000,0.00610000,0.00010000
2019-08-29,0.01350000,0.00320000,0.00330000,0.00010000
2019-08-30,0.00030000,-0.00370000,0.00230000,0.00010000
2019-09-03,-0.00860000,-0.00960000,0.00120000,0.00010000
2019-09-04,0.01080000,-0.00220000,0.00430000,0.00010000
2019-09-05,0.01420000,0.00410000,0.00700000,0.00010000
2019-09-06,-0.00020000,-0.00390000,0.00050000,0.00010000
2019-09-09,0.00070000,0.00760000,0.03050000,0.00010000
2019-09-10,0.00160000,0.01070000,0.01110000,0.00010000
2019-09-11,0.00870000,0.01330000,-0.00040000,0.00010000
2019-09-12,0.00220000,-0.00310000,-0.00120000,0.00010000
2019-09-13,-0.00020000,0.00020000,0.00740000,0.00010000
2019-09-16,-0.00230000,0.00910000,0.00530000,0.00010000
2019-09-17,0.00170000,-0.00600000,-0.01190000,0.00010000
2019-09-18,-0.00040000,-0.00750000,0.00060000,0.00010000
2019-09-19,-0.00050000,-0.00430000,-0.00460000,0.00010000
2019-09-20,-0.00480000,0.00290000,0.00150000,0.00010000
2019-09-23,-0.00020000,-0.00170000,0.00500000,0.00010000
2019-09-24,-0.01000000,-0.00730000,0.00010000,0.00010000
2019-09-25,0.00690000,0.00360000,0.00520000,0.00010000
2019-09-26,-0.00400000,-0.00960000,0.00130000,0.00010000
2019-09-27,-0.00620000,-0.00330000,0.00880000,0.00010000
2019-09-30,0.00500000,-0.00170000,-0.00480000,0.00010000
2019-10-01,-0.01310000,-0.00460000,-0.00590000,0.00010000
2019-10-02,-0.01730000,0.00890000,-0.00360000,0.00010000
2019-10-03,0.00800000,-0.00230000,-0.00890000,0.00010000
2019-10-04,0.01390000,-0.00480000,-0.00070000,0.00010000
2019-10-07,-0.00410000,0.00160000,-0.00030000,0.00010000
2019-10-08,-0.01610000,-0.00130000,-0.00130000,0.00010000
2019-10-09,0.00920000,-0.00550000,-0.00090000,0.00010000
2019-10-10,0.00600000,-0.00400000,0.00250000,0.00010000
2019-10-11,0.01230000,0.00480000,0.00180000,0.00010000
2019-10-14,-0.00180000,-0.00340000,-0.00030000,0.00010000
2019-10-15,0.01030000,0.00250000,-0.00250000,0.00010000
2019-10-16,-0.00240000,0.00400000,0.00220000,0.00010000
2019-10-17,0.00370000,0.00800000,-0.00290000,0.00010000
2019-10-18,-0.00490000,-0.00350000,0.00870000,0.00010000
2019-10-21,0.00710000,0.00160000,0.00340000,0.00010000
2019-10-22,-0.00340000,0.00230000,0.00840000,0.00010000
2019-10-23,0.00250000,-0.00090000,0.00270000,0.00010000
2019-10-24,0.00250000,-0.00260000,-0.00890000,0.00010000
2019-10-25,0.00500000,0.00280000,0.00070000,0.00010000
2019-10-28,0.00620000,0.00270000,-0.00250000,0.00010000
2019-10-29,-0.00130000,0.00300000,0.00500000,0.00010000
2019-10-30,0.00280000,-0.00370000,-0.01150000,0.00010000
2019-10-31,-0.00380000,-0.00260000,-0.00430000,0.00010000
2019-11-01,0.01070000,0.00490000,0.00820000,0.00010000
2019-11-04,0.00390000,0.00030000,0.01350000,0.00010000
2019-11-05,-0.00030000,0.00230000,0.00460000,0.00010000
2019-11-06,-0.00050000,-0.00730000,0.00240000,0.00010000
2019-11-07,0.00380000,-0.00140000,0.00500000,0.00010000
2019-11-08,0.00310000,0.00070000,-0.00370000,0.00010000
2019-11-11,-0.00190000,0.00000000,-0.00190000,0.00010000
2019-11-12,0.00160000,-0.00110000,-0.00140000,0.00010000
2019-11-13,0.00010000,-0.00230000,-0.00820000,0.00010000
2019-11-14,0.00070000,-0.00120000,-0.00250000,0.00010000
2019-11-15,0.00740000,-0.00250000,-0.00330000,0.00010000
2019-11-18,0.00030000,-0.00350000,-0.00510000,0.00010000
2019-11-19,0.00020000,0.00570000,-0.00940000,0.00010000
2019-11-20,-0.00330000,0.00010000,-0.00440000,0.00010000
2019-11-21,-0.00150000,-0.00340000,0.00100000,0.00010000
2019-11-22,0.00240000,0.00060000,0.00210000,0.00010000
2019-11-25,0.00920000,0.01310000,-0.00380000,0.00010000
2019-11-26,0.00190000,0.00050000,-0.00890000,0.00010000
2019-11-27,0.00440000,0.00230000,-0.00020000,0.00010000
2019-11-29,-0.00420000,-0.00040000,-0.00310000,0.00010000
2019-12-02,-0.00870000,-0.00250000,0.00480000,0.00010000
2019-12-03,-0.00660000,0.00600000,-0.00830000,0.00010000
2019-12-04,0.00600000,0.00140000,0.00250000,0.00010000
2019-12-05,0.00130000,-0.00210000,0.00460000,0.00010000
2019-12-06,0.00910000,0.00250000,0.00360000,0.00010000
2019-12-09,-0.00330000,0.00340000,0.00120000,0.00010000
2019-12-10,-0.00080000,0.00300000,-0.00090000,0.00010000
2019-12-11,0.00280000,-0.00070000,0.00130000,0.00010000
2019-12-12,0.00900000,-0.00130000,0.01130000,0.00010000
2019-12-13,-0.00030000,-0.00270000,-0.00540000,0.00010000
2019-12-16,0.00740000,0.00030000,-0.00050000,0.00010000
2019-12-17,0.00100000,0.00420000,0.00660000,0.00010000
2019-12-18,-0.00050000,0.00200000,0.00090000,0.00010000
2019-12-19,0.00430000,-0.00020000,-0.00420000,0.00010000
2019-12-20,0.00480000,-0.00300000,-0.00310000,0.00010000
2019-12-23,0.00100000,0.00210000,-0.00340000,0.00010000
2019-12-24,0.00010000,0.00390000,-0.00010000,0.00010000
2019-12-26,0.00490000,-0.00540000,0.00000000,0.00010000
2019-12-27,-0.00090000,-0.00530000,-0.00070000,0.00010000
2019-12-30,-0.00570000,0.00190000,0.00560000,0.00010000
2019-12-31,0.00280000,-0.00010000,0.00110000,0.00010000
2020-01-02,0.00860000,-0.00880000,-0.00340000,0.00010000
2020-01-03,-0.00670000,0.00380000,0.00010000,0.00010000
2020-01-06,0.00360000,-0.00070000,-0.00550000,0.00010000
2020-01-07,-0.00190000,-0.00010000,-0.00260000,0.00010000
2020-01-08,0.00470000,-0.00070000,-0.00640000,0.00010000
2020-01-09,0.00650000,-0.00630000,-0.00480000,0.00010000
2020-01-10,-0.00340000,-0.00190000,-0.00340000,0.00010000
2020-01-13,0.00730000,-0.00110000,-0.00090000,0.00010000
2020-01-14,-0.00060000,0.00400000,-0.00180000,0.00010000
2020-01-15,0.00160000,0.00460000,-0.00820000,0.00010000
2020-01-16,0.00880000,0.00510000,-0.00110000,0.00010000
2020-01-17,0.00280000,-0.00640000,-0.00120000,0.00010000
2020-01-21,-0.00320000,-0.00520000,-0.00620000,0.00010000
2020-01-22,0.00080000,-0.00260000,0.00000000,0.00010000
2020-01-23,0.00080000,-0.00050000,-0.00140000,0.00010000
2020-01-24,-0.00970000,-0.00440000,-0.00280000,0.00010000
2020-01-27,-0.01560000,0.00370000,-0.00410000,0.00010000
2020-01-28,0.01020000,-0.00130000,-0.00430000,0.00010000
2020-01-29,-0.00100000,-0.00250000,-0.00970000,0.00010000
2020-01-30,0.00340000,-0.00690000,0.00680000,0.00010000
2020-01-31,-0.01740000,-0.00440000,-0.00350000,0.00010000
2020-02-03,0.00840000,0.00620000,-0.00670000,0.00010000
2020-02-04,0.01570000,-0.00030000,-0.00700000,0.00010000
2020-02-05,0.00970000,0.00330000,0.01480000,0.00010000
2020-02-06,0.00270000,-0.00460000,-0.00840000,0.00010000
2020-02-07,-0.00550000,-0.00790000,-0.00020000,0.00010000
2020-02-10,0.00730000,-0.00010000,-0.00900000,0.00010000
2020-02-11,0.00270000,0.00050000,0.01040000,0.00010000
2020-02-12,0.00660000,0.00160000,-0.00360000,0.00010000
2020-02-13,-0.00090000,0.00200000,0.00010000,0.00010000
2020-02-14,0.00140000,-0.00380000,-0.00660000,0.00010000
2020-02-18,-0.00190000,0.00160000,-0.00640000,0.00010000
2020-02-19,0.00600000,0.00180000,0.00030000,0.00010000
2020-02-20,-0.00350000,0.00490000,0.00670000,0.00010000
2020-02-21,-0.01120000,-0.00120000,0.00020000,0.00010000
2020-02-24,-0.03390000,0.00160000,0.00010000,0.00010000
2020-02-25,-0.03090000,-0.00110000,-0.00680000,0.00010000
2020-02-26,-0.00520000,-0.00380000,-0.01200000,0.00010000
2020-02-27,-0.04220000,0.00780000,0.00060000,0.00010000
2020-02-28,-0.00780000,0.00300000,-0.00800000,0.00010000
2020-03-02,0.04310000,-0.01690000,-0.00420000,0.00010000
2020-03-03,-0.02800000,0.00800000,-0.00630000,0.00010000
2020-03-04,0.04030000,-0.01090000,-0.01170000,0.00010000
2020-03-05,-0.03380000,0.00240000,-0.01400000,0.00010000
2020-03-06,-0.01780000,0.00050000,-0.01480000,0.00010000
2020-03-09,-0.07790000,-0.00420000,-0.04750000,0.00010000
2020-03-10,0.04740000,-0.02480000,0.00780000,0.00010000
2020-03-11,-0.05060000,-0.00830000,-0.00810000,0.00010000
2020-03-12,-0.09630000,-0.00450000,-0.01140000,0.00010000
2020-03-13,0.08980000,-0.02690000,0.02940000,0.00010000
2020-03-16,-0.12010000,-0.00210000,-0.00750000,0.00010000
2020-03-17,0.05880000,0.00850000,-0.00670000,0.00010000
2020-03-18,-0.05560000,-0.03530000,-0.04740000,0.00010000
2020-03-19,0.01310000,0.05450000,0.00950000,0.00010000
2020-03-20,-0.04150000,0.00350000,-0.00900000,0.00010000
2020-03-23,-0.02560000,0.02210000,-0.03260000,0.00010000
2020-03-24,0.09340000,-0.01280000,0.02380000,0.00010000
2020-03-25,0.01170000,-0.00740000,0.01870000,0.00010000
2020-03-26,0.06030000,-0.00710000,0.01080000,0.00010000
2020-03-27,-0.03480000,-0.00860000,-0.00760000,0.00010000
2020-03-30,0.03170000,-0.00300000,-0.02110000,0.00010000
2020-03-31,-0.01440000,0.01820000,-0.00380000,0.00010000
2020-04-01,-0.04500000,-0.01560000,-0.01310000,0.00000000
2020-04-02,0.02100000,-0.00970000,-0.00280000,0.00000000
2020-04-03,-0.01640000,-0.01090000,-0.01150000,0.00000000
2020-04-06,0.07100000,0.00770000,0.00280000,0.00000000
2020-04-07,-0.00110000,-0.00590000,0.02100000,0.00000000
2020-04-08,0.03420000,0.00310000,0.01270000,0.00000000
2020-04-09,0.01590000,0.01910000,0.03190000,0.00000000
2020-04-13,-0.00920000,-0.00850000,-0.02400000,0.00000000
2020-04-14,0.03030000,-0.00180000,-0.03150000,0.00000000
2020-04-15,-0.02150000,-0.01230000,-0.02550000,0.00000000
2020-04-16,0.00620000,-0.00210000,-0.02980000,0.00000000
2020-04-17,0.02730000,0.00750000,0.02770000,0.00000000
2020-04-20,-0.01570000,0.00780000,-0.00910000,0.00000000
2020-04-21,-0.03090000,0.00940000,0.00160000,0.00000000
2020-04-22,0.02310000,-0.00680000,-0.01660000,0.00000000
2020-04-23,0.00120000,0.01110000,0.00550000,0.00000000
2020-04-24,0.01430000,0.00280000,-0.00120000,0.00000000
2020-04-27,0.01730000,0.01590000,0.02680000,0.00000000
2020-04-28,-0.00450000,0.00980000,0.02860000,0.00000000
2020-04-29,0.02920000,0.01890000,0.01980000,0.00000000
2020-04-30,-0.01180000,-0.01410000,-0.01710000,0.00000000
2020-05-01,-0.02910000,-0.00550000,-0.00960000,0.00000000
2020-05-04,0.00540000,0.00210000,-0.01290000,0.00000000
2020-05-05,0.00950000,0.00030000,-0.02010000,0.00000000
2020-05-06,-0.00520000,0.00540000,-0.02720000,0.00000000
2020-05-07,0.01330000,-0.00060000,0.00410000,0.00000000
2020-05-08,0.01900000,0.01390000,0.02460000,0.00000000
2020-05-11,0.00060000,0.00470000,-0.03790000,0.00000000
2020-05-12,-0.02070000,-0.00840000,-0.01360000,0.00000000
2020-05-13,-0.01890000,-0.00890000,-0.02080000,0.00000000
2020-05-14,0.01150000,-0.01520000,0.00920000,0.00000000
2020-05-15,0.00570000,0.01610000,-0.01150000,0.00000000
2020-05-18,0.03240000,0.01580000,0.04610000,0.00000000
2020-05-19,-0.01010000,-0.00540000,-0.01510000,0.00000000
2020-05-20,0.01800000,0.01090000,0.01310000,0.00000000
2020-05-21,-0.00710000,0.00620000,0.00420000,0.00000000
2020-05-22,0.00270000,0.00460000,-0.00850000,0.00000000
2020-05-26,0.01230000,0.00100000,0.04540000,0.00000000
2020-05-27,0.01540000,0.00660000,0.03590000,0.00000000
2020-05-28,-0.00410000,-0.01540000,-0.02410000,0.00000000
2020-05-29,0.00590000,-0.00290000,-0.01980000,0.00000000
2020-06-01,0.00510000,-0.00040000,0.00430000,0.00000000
2020-06-02,0.00810000,-0.00090000,0.00550000,0.00000000
2020-06-03,0.01410000,0.00160000,0.02620000,0.00000000
2020-06-04,-0.00340000,-0.00220000,0.02900000,0.00000000
2020-06-05,0.02500000,0.00670000,0.02750000,0.00000000
2020-06-08,0.01350000,0.00370000,0.02070000,0.00000000
2020-06-09,-0.00860000,-0.00250000,-0.01920000,0.00000000
2020-06-10,-0.00550000,-0.00860000,-0.04100000,0.00000000
2020-06-11,-0.05910000,-0.00830000,-0.03030000,0.00000000
2020-06-12,0.01290000,0.00320000,0.01820000,0.00000000
2020-06-15,0.01080000,0.01460000,-0.00380000,0.00000000
2020-06-16,0.01880000,0.00610000,0.00490000,0.00000000
2020-06-17,-0.00410000,-0.00910000,-0.01970000,0.00000000
2020-06-18,0.00180000,0.00090000,-0.00530000,0.00000000
2020-06-19,-0.00450000,0.00080000,-0.00670000,0.00000000
2020-06-22,0.00710000,0.00840000,-0.01360000,0.00000000
2020-06-23,0.00410000,0.00170000,-0.00600000,0.00000000
2020-06-24,-0.02620000,-0.00450000,-0.01360000,0.00000000
2020-06-25,0.01130000,0.00250000,0.00500000,0.00000000
2020-06-26,-0.02430000,0.00120000,-0.01390000,0.00000000
2020-06-29,0.01500000,0.01250000,0.01860000,0.00000000
2020-06-30,0.01580000,0.00080000,-0.00010000,0.00000000
2020-07-01,0.00410000,-0.01270000,-0.02570000,0.00000000
2020-07-02,0.00510000,-0.00020000,-0.00140000,0.00000000
2020-07-06,0.01660000,-0.00630000,0.00350000,0.00000000
2020-07-07,-0.01010000,-0.00500000,-0.01500000,0.00000000
2020-07-08,0.00890000,0.00300000,-0.00460000,0.00000000
2020-07-09,-0.00540000,-0.00930000,-0.02610000,0.00000000
2020-07-10,0.01110000,-0.00070000,0.03060000,0.00000000
2020-07-13,-0.01190000,-0.00760000,0.02040000,0.00000000
2020-07-14,0.01360000,0.00420000,-0.00290000,0.00000000
2020-07-15,0.01140000,0.02430000,0.01260000,0.00000000
2020-07-16,-0.00380000,-0.00350000,0.00810000,0.00000000
2020-07-17,0.00300000,0.00170000,-0.01430000,0.00000000
2020-07-20,0.01030000,-0.00440000,-0.02380000,0.00000000
2020-07-21,0.00150000,0.00850000,0.03280000,0.00000000
2020-07-22,0.00500000,-0.00620000,-0.00370000,0.00000000
2020-07-23,-0.01200000,0.00740000,0.01980000,0.00000000
2020-07-24,-0.00740000,-0.00810000,0.00450000,0.00000000
2020-07-27,0.00880000,0.00750000,-0.02020000,0.00000000
2020-07-28,-0.00810000,-0.00710000,0.01010000,0.00000000
2020-07-29,0.01360000,0.00490000,0.00900000,0.00000000
2020-07-30,-0.00290000,0.00480000,-0.01840000,0.00000000
2020-07-31,0.00620000,-0.01590000,-0.00660000,0.00000000
2020-08-03,0.00970000,0.01220000,-0.00830000,0.00000000
2020-08-04,0.00370000,0.00450000,0.00060000,0.00000000
2020-08-05,0.00780000,0.01040000,0.00820000,0.00000000
2020-08-06,0.00530000,-0.00420000,-0.00850000,0.00000000
2020-08-07,0.00020000,0.00920000,0.02400000,0.00000000
2020-08-10,0.00230000,0.00860000,0.01730000,0.00000000
2020-08-11,-0.00830000,-0.00310000,0.01610000,0.00000000
2020-08-12,0.01400000,-0.00510000,-0.01330000,0.00000000
2020-08-13,-0.00020000,0.00180000,-0.01320000,0.00000000
2020-08-14,-0.00040000,-0.00080000,0.01080000,0.00000000
2020-08-17,0.00450000,0.00590000,-0.01940000,0.00000000
2020-08-18,0.00230000,-0.01070000,-0.01420000,0.00000000
2020-08-19,-0.00380000,0.00480000,0.00090000,0.00000000
2020-08-20,0.00310000,-0.00510000,-0.01550000,0.00000000
2020-08-21,0.00260000,-0.01080000,-0.00440000,0.00000000
2020-08-24,0.00920000,-0.00360000,0.02590000,0.00000000
2020-08-25,0.00350000,0.00160000,-0.00640000,0.00000000
2020-08-26,0.01000000,-0.01170000,-0.01750000,0.00000000
2020-08-27,0.00180000,-0.00340000,0.00950000,0.00000000
2020-08-28,0.00700000,0.00260000,-0.00220000,0.00000000
2020-08-31,-0.00040000,-0.00420000,-0.01750000,0.00000000
2020-09-01,0.00920000,0.00440000,-0.00320000,0.00000000
2020-09-02,0.01270000,-0.00500000,-0.00450000,0.00000000
2020-09-03,-0.03700000,-0.00220000,0.02600000,0.00000000
2020-09-04,-0.00870000,-0.00170000,0.02070000,0.00000000
2020-09-08,-0.02930000,0.00650000,-0.00290000,0.00000000
2020-09-09,0.02070000,-0.00180000,-0.01990000,0.00000000
2020-09-10,-0.01640000,0.00310000,-0.00060000,0.00000000
2020-09-11,-0.00050000,-0.00840000,0.00900000,0.00000000
2020-09-14,0.01580000,0.01190000,-0.00800000,0.00000000
2020-09-15,0.00570000,-0.00270000,-0.01460000,0.00000000
2020-09-16,-0.00400000,0.00760000,0.01320000,0.00000000
2020-09-17,-0.00850000,0.00360000,0.00200000,0.00000000
2020-09-18,-0.00890000,0.00790000,-0.00210000,0.00000000
2020-09-21,-0.01070000,-0.02020000,-0.01900000,0.00000000
2020-09-22,0.01010000,-0.00170000,-0.01600000,0.00000000
2020-09-23,-0.02470000,-0.00700000,0.00160000,0.00000000
2020-09-24,0.00260000,-0.00210000,0.00380000,0.00000000
2020-09-25,0.01710000,0.00150000,-0.01340000,0.00000000
2020-09-28,0.01650000,0.00720000,0.01050000,0.00000000
2020-09-29,-0.00420000,0.00750000,-0.01320000,0.00000000
2020-09-30,0.00790000,-0.00730000,0.00160000,0.00000000
2020-10-01,0.00780000,0.01050000,-0.00540000,0.00000000
2020-10-02,-0.00970000,0.01080000,0.02430000,0.00000000
2020-10-05,0.01940000,0.01020000,-0.00090000,0.00000000
2020-10-06,-0.01280000,0.00740000,0.00250000,0.00000000
2020-10-07,0.01840000,0.00580000,0.00160000,0.00000000
2020-10-08,0.00800000,-0.00030000,0.01070000,0.00000000
2020-10-09,0.00930000,0.00010000,-0.01420000,0.00000000
2020-10-12,0.01540000,-0.00830000,-0.00090000,0.00000000
2020-10-13,-0.00420000,0.00180000,-0.01740000,0.00000000
2020-10-14,-0.00650000,0.00080000,0.00030000,0.00000000
2020-10-15,-0.00080000,0.00900000,0.01140000,0.00000000
2020-10-16,-0.00060000,-0.00180000,0.00050000,0.00000000
2020-10-19,-0.01530000,0.00340000,0.00320000,0.00000000
2020-10-20,0.00350000,-0.00240000,0.01260000,0.00000000
2020-10-21,-0.00350000,-0.00470000,0.00410000,0.00000000
2020-10-22,0.00660000,0.00610000,0.01030000,0.00000000
2020-10-23,0.00380000,0.00420000,0.00040000,0.00000000
2020-10-26,-0.01850000,-0.00280000,-0.00390000,0.00000000
2020-10-27,-0.00230000,-0.00070000,-0.02330000,0.00000000
2020-10-28,-0.03420000,0.00020000,0.00570000,0.00000000
2020-10-29,0.01130000,0.00160000,0.00270000,0.00000000
2020-10-30,-0.01450000,-0.00790000,0.01850000,0.00000000
2020-11-02,0.01170000,0.00520000,0.01000000,0.00000000
2020-11-03,0.01930000,0.01010000,-0.00190000,0.00000000
2020-11-04,0.02250000,-0.01490000,-0.05030000,0.00000000
2020-11-05,0.02120000,0.00990000,0.00540000,0.00000000
2020-11-06,0.00010000,-0.00860000,-0.00920000,0.00000000
2020-11-09,0.00830000,0.00790000,0.06730000,0.00000000
2020-11-10,-0.00160000,0.01550000,0.02150000,0.00000000
2020-11-11,0.00880000,-0.00540000,-0.01780000,0.00000000
2020-11-12,-0.00940000,-0.00220000,-0.01190000,0.00000000
2020-11-13,0.01310000,0.00600000,0.01150000,0.00000000
2020-11-16,0.01220000,0.00790000,0.01980000,0.00000000
2020-11-17,-0.00200000,0.00620000,-0.00010000,0.00000000
2020-11-18,-0.00940000,-0.00040000,0.00030000,0.00000000
2020-11-19,0.00580000,0.00470000,-0.00770000,0.00000000
2020-11-20,-0.00510000,0.00670000,-0.00600000,0.00000000
2020-11-23,0.00820000,0.00880000,0.01550000,0.00000000
2020-11-24,0.01560000,-0.00120000,0.02780000,0.00000000
2020-11-25,0.00020000,0.00000000,-0.01320000,0.00000000
2020-11-27,0.00420000,0.00460000,-0.01620000,0.00000000
2020-11-30,-0.00520000,-0.00980000,-0.02070000,0.00000000
2020-12-01,0.00990000,-0.00250000,0.00520000,0.00000000
2020-12-02,0.00110000,-0.00090000,0.01070000,0.00000000
2020-12-03,0.00170000,0.00510000,-0.00100000,0.00000000
2020-12-04,0.01010000,0.01470000,0.00830000,0.00000000
2020-12-07,0.00020000,0.00240000,-0.01020000,0.00000000
2020-12-08,0.00470000,0.01010000,-0.00690000,0.00000000
2020-12-09,-0.01030000,-0.00060000,0.01280000,0.00000000
2020-12-10,0.00240000,0.01110000,-0.00460000,0.00000000
2020-12-11,-0.00180000,-0.00360000,-0.00730000,0.00000000
2020-12-14,-0.00260000,0.00570000,-0.01510000,0.00000000
2020-12-15,0.01290000,0.01060000,0.00380000,0.00000000
2020-12-16,0.00160000,-0.00420000,-0.00390000,0.00000000
2020-12-17,0.00780000,0.00680000,-0.00700000,0.00000000
2020-12-18,-0.00140000,0.00060000,-0.01170000,0.00000000
2020-12-21,-0.00240000,0.00140000,-0.00060000,0.00000000
2020-12-22,0.00050000,0.01210000,-0.01630000,0.00000000
2020-12-23,0.00110000,0.00390000,0.02030000,0.00000000
2020-12-24,0.00230000,-0.00400000,-0.00190000,0.00000000
2020-12-28,0.00490000,-0.00730000,0.00360000,0.00000000
2020-12-29,-0.00390000,-0.01520000,0.00240000,0.00000000
2020-12-30,0.00270000,0.01010000,0.00060000,0.00000000
2020-12-31,0.00400000,-0.00860000,0.00440000,0.00000000
2021-01-04,-0.01410000,0.00200000,0.00570000,0.00000000
2021-01-05,0.00860000,0.01220000,0.00500000,0.00000000
2021-01-06,0.00790000,0.02140000,0.03940000,0.00000000
2021-01-07,0.01760000,0.00320000,-0.00810000,0.00000000
2021-01-08,0.00510000,-0.00750000,-0.01380000,0.00000000
2021-01-11,-0.00520000,0.00260000,0.01260000,0.00000000
2021-01-12,0.00370000,0.01280000,0.01240000,0.00000000
2021-01-13,0.00060000,-0.00940000,-0.00450000,0.00000000
2021-01-14,-0.00120000,0.02020000,0.01130000,0.00000000
2021-01-15,-0.00860000,-0.00500000,-0.00740000,0.00000000
2021-01-19,0.00920000,0.00880000,-0.00790000,0.00000000
2021-01-20,0.01270000,-0.00390000,-0.01100000,0.00000000
2021-01-21,-0.00040000,-0.00540000,-0.00960000,0.00000000
2021-01-22,-0.00070000,0.01860000,-0.00110000,0.00000000
2021-01-25,0.00290000,-0.00030000,-0.00430000,0.00000000
2021-01-26,-0.00330000,-0.00010000,0.00040000,0.00000000
2021-01-27,-0.02530000,0.01320000,0.01550000,0.00000000
2021-01-28,0.00930000,-0.01920000,-0.00930000,0.00000000
2021-01-29,-0.01840000,0.00590000,0.00590000,0.00000000
2021-02-01,0.01720000,0.00930000,-0.01470000,0.00000000
2021-02-02,0.01480000,-0.00880000,-0.01030000,0.00000000
2021-02-03,0.00140000,0.00410000,0.00730000,0.00000000
2021-02-04,0.01220000,0.00390000,0.00380000,0.00000000
2021-02-05,0.00570000,0.01070000,-0.00490000,0.00000000
2021-02-08,0.00960000,0.02100000,0.00390000,0.00000000
2021-02-09,0.00050000,0.00640000,-0.00060000,0.00000000
2021-02-10,-0.00080000,-0.00590000,0.00790000,0.00000000
2021-02-11,0.00200000,-0.00050000,-0.00700000,0.00000000
2021-02-12,0.00490000,-0.00120000,0.00460000,0.00000000
2021-02-16,-0.00140000,-0.00640000,0.01930000,0.00000000
2021-02-17,-0.00200000,-0.00840000,0.00600000,0.00000000
2021-02-18,-0.00630000,-0.01530000,-0.00210000,0.00000000
2021-02-19,0.00160000,0.01770000,0.00730000,0.00000000
2021-02-22,-0.01110000,-0.00040000,0.03130000,0.00000000
2021-02-23,-0.00110000,-0.01250000,0.00890000,0.00000000
2021-02-24,0.01150000,0.01190000,0.01440000,0.00000000
2021-02-25,-0.02720000,-0.01110000,0.00880000,0.00000000
2021-02-26,-0.00280000,0.00680000,-0.01600000,0.00000000
2021-03-01,0.02620000,0.01090000,0.00230000,0.00000000
2021-03-02,-0.01050000,-0.01090000,0.01250000,0.00000000
2021-03-03,-0.01550000,-0.00190000,0.03560000,0.00000000
2021-03-04,-0.01670000,-0.01350000,0.01700000,0.00000000
2021-03-05,0.01870000,0.00220000,0.00620000,0.00000000
2021-03-08,-0.00670000,0.00600000,0.03710000,0.00000000
2021-03-09,0.01770000,0.01280000,-0.03230000,0.00000000
2021-03-10,0.00670000,0.00770000,0.01820000,0.00000000
2021-03-11,0.01410000,0.01590000,-0.02000000,0.00000000
2021-03-12,0.00110000,0.00140000,0.01290000,0.00000000
2021-03-15,0.00690000,-0.00120000,-0.01270000,0.00000000
2021-03-16,-0.00410000,-0.01090000,-0.00850000,0.00000000
2021-03-17,0.00340000,0.00470000,0.00340000,0.00000000
2021-03-18,-0.01860000,-0.01740000,0.02160000,0.00000000
2021-03-19,0.00230000,0.01260000,-0.00990000,0.00000000
2021-03-22,0.00560000,-0.01190000,-0.02230000,0.00000000
2021-03-23,-0.01160000,-0.02700000,-0.01040000,0.00000000
2021-03-24,-0.00970000,-0.01970000,0.01460000,0.00000000
2021-03-25,0.00670000,0.01680000,0.01400000,0.00000000
2021-03-26,0.01560000,0.00190000,0.00680000,0.00000000
2021-03-29,-0.00480000,-0.02410000,-0.00230000,0.00000000
2021-03-30,-0.00030000,0.01540000,0.01010000,0.00000000
2021-03-31,0.00630000,0.01120000,-0.02340000,0.00000000
2021-04-01,0.01270000,0.00300000,-0.00020000,0.00000000
2021-04-05,0.01280000,-0.00590000,-0.00710000,0.00000000
2021-04-06,0.00000000,-0.00310000,0.00090000,0.00000000
2021-04-07,-0.00110000,-0.01590000,0.00300000,0.00000000
2021-04-08,0.00620000,0.00590000,-0.01170000,0.00000000
2021-04-09,0.00650000,-0.00640000,0.00150000,0.00000000
2021-04-12,-0.00040000,-0.00600000,0.00560000,0.00000000
2021-04-13,0.00410000,-0.00300000,-0.01600000,0.00000000
